year,month,day,hour,PM2.5,CO,O3,TEMP,WSPM,PRES
2016,10,17,1,121.0,1200.0,2.0,13.1,2.0,1011.3
2016,10,17,2,125.0,1200.0,2.0,11.7,0.9,1011.6
2016,10,17,3,118.0,900.0,2.0,10.2,0.8,1011.5
2016,10,17,4,110.0,800.0,3.0,9.9,1.2,1011.7
2016,10,17,5,105.0,1200.0,2.0,10.1,1.8,1012.2
2016,10,17,6,59.0,900.0,2.0,10.3,0.9,1012.9
2016,10,17,7,30.0,900.0,3.0,11.9,1.3,1013.5
2016,10,17,8,32.0,1000.0,5.0,13.5,1.2,1014.4
2016,10,17,9,35.0,900.0,8.0,16.3,2.0,1015.0
2016,10,17,10,31.0,700.0,14.0,18.2,1.5,1015.3
2016,10,17,11,24.0,600.0,22.0,20.0,1.5,1015.1
2016,10,17,12,32.0,500.0,28.0,20.2,1.2,1014.2
2016,10,17,13,36.0,500.0,33.0,21.5,1.3,1013.1
2016,10,17,14,30.0,400.0,43.0,22.2,2.0,1012.2
2016,10,17,15,40.0,500.0,42.0,21.9,2.8,1011.5
2016,10,17,16,43.0,500.0,42.0,21.0,2.8,1011.4
2016,10,17,17,36.0,500.0,39.0,19.5,1.5,1011.3
2016,10,17,18,44.0,500.0,31.0,15.5,0.9,1011.6
2016,10,17,19,54.0,800.0,6.0,13.1,0.4,1012.2
2016,10,17,20,70.0,1000.0,4.0,11.8,0.6,1012.8
2016,10,17,21,81.0,1200.0,4.0,11.3,0.5,1013.5
2016,10,17,22,97.0,1500.0,3.0,13.6,2.0,1013.9
2016,10,17,23,112.0,1700.0,4.0,13.9,0.7,1014.4
2016,10,18,0,126.0,1800.0,3.0,11.2,0.8,1014.3
2016,10,18,1,130.0,2100.0,3.0,10.5,0.8,1014.2
2016,10,18,2,125.0,2100.0,3.0,10.2,1.0,1013.8
2016,10,18,3,115.0,2100.0,3.0,11.1,0.5,1013.6
2016,10,18,4,88.0,1600.0,2.0,12.0,0.4,1013.2
2016,10,18,5,85.0,1400.0,2.0,12.5,0.1,1013.3
2016,10,18,6,91.0,1400.0,2.0,12.8,0.4,1013.7
2016,10,18,7,84.0,1300.0,3.0,13.2,0.7,1013.8
2016,10,18,8,87.0,1400.0,4.0,13.7,0.7,1014.1
2016,10,18,9,100.0,1400.0,4.0,14.5,0.5,1014.5
2016,10,18,10,113.0,1500.0,4.0,15.1,0.8,1014.4
2016,10,18,11,119.0,1400.0,7.0,16.0,1.1,1013.9
2016,10,18,12,124.0,1300.0,13.0,16.9,1.4,1012.9
2016,10,18,13,127.0,1300.0,13.0,18.3,1.1,1011.6
2016,10,18,14,142.0,1600.0,9.0,18.7,1.5,1010.7
2016,10,18,15,168.0,1800.0,13.0,18.3,1.9,1010.2
2016,10,18,16,155.0,1900.0,4.0,17.5,2.1,1010.2
2016,10,18,17,152.0,2200.0,2.0,17.3,1.8,1009.9
2016,10,18,18,155.0,2600.0,2.0,17.0,0.5,1010.1
2016,10,18,19,183.0,1900.0,5.0,16.7,0.5,1010.2
2016,10,18,20,199.0,1600.0,5.0,17.2,1.6,1010.6
2016,10,18,21,218.0,1600.0,6.0,17.0,1.9,1010.6
2016,10,18,22,218.0,1600.0,4.0,16.9,1.0,1010.5
2016,10,18,23,222.0,1600.0,2.0,16.7,1.1,1010.4
2016,10,19,0,224.0,1600.0,2.0,16.6,0.9,1010.0
2016,10,19,1,227.0,1400.0,2.0,16.4,0.9,1009.7
2016,10,19,2,233.0,1400.0,2.0,16.4,0.9,1009.5
2016,10,19,3,243.0,1200.0,2.0,15.7,0.5,1009.1
2016,10,19,4,219.0,1100.0,2.0,15.1,0.6,1008.7
2016,10,19,5,205.0,1500.0,3.0,15.0,0.6,1008.6
2016,10,19,6,212.0,1500.0,10.0,14.3,0.4,1008.7
2016,10,19,7,216.0,1600.0,7.0,13.8,0.9,1008.8
2016,10,19,8,209.0,1800.0,4.0,14.6,0.9,1009.5
2016,10,19,9,203.0,1700.0,6.0,16.0,0.8,1009.7
2016,10,19,10,204.0,1700.0,17.0,17.6,1.3,1009.6
2016,10,19,11,227.0,2000.0,22.0,18.6,1.8,1009.1
2016,10,19,12,229.0,1400.0,29.333333333333332,19.9,1.3,1008.4
2016,10,19,13,231.0,800.0,36.666666666666664,20.9,1.0,1007.6
2016,10,19,14,280.0,2300.0,44.0,20.8,2.0,1007.2
2016,10,19,15,320.0,2200.0,44.0,20.6,1.5,1007.0
2016,10,19,16,343.0,2200.0,43.0,19.8,1.6,1007.2
2016,10,19,17,329.0,2200.0,51.0,18.6,1.0,1007.3
2016,10,19,18,315.0,2200.0,30.0,17.5,1.2,1007.8
2016,10,19,19,312.0,2200.0,12.0,16.3,1.3,1008.9
2016,10,19,20,285.0,2300.0,2.0,15.6,0.3,1009.6
2016,10,19,21,291.0,2400.0,3.0,15.2,0.2,1010.1
2016,10,19,22,309.0,2500.0,3.0,15.1,0.6,1010.7
2016,10,19,23,337.0,2500.0,2.0,14.8,0.3,1011.0
2016,10,20,0,287.0,3000.0,2.0,14.2,0.7,1011.4
2016,10,20,1,280.0,2700.0,2.0,15.1,1.1,1011.7
2016,10,20,2,292.0,2500.0,2.0,16.2,2.2,1011.8
2016,10,20,3,303.0,2400.0,2.0,16.7,2.3,1012.2
2016,10,20,4,309.0,2300.0,6.0,16.9,1.2,1012.4
2016,10,20,5,283.0,2100.0,11.0,16.9,2.2,1012.9
2016,10,20,6,149.0,1400.0,39.0,16.0,3.1,1013.8
2016,10,20,7,66.0,1000.0,37.0,15.7,1.7,1014.7
2016,10,20,8,43.0,800.0,30.0,15.2,2.2,1015.9
2016,10,20,9,34.0,800.0,27.0,14.8,1.8,1016.3
2016,10,20,10,39.0,1000.0,15.0,14.2,0.9,1016.3
2016,10,20,11,36.0,1000.0,12.0,14.5,1.1,1015.9
2016,10,20,12,39.0,1200.0,12.0,14.2,1.9,1015.4
2016,10,20,13,43.0,1000.0,9.0,13.9,1.0,1014.6
2016,10,20,14,44.0,1000.0,5.0,13.6,1.1,1014.4
2016,10,20,15,41.0,1000.0,16.0,13.4,1.2,1013.8
2016,10,20,16,46.0,1100.0,13.0,12.2,1.2,1014.3
2016,10,20,17,43.0,1200.0,14.0,10.4,1.2,1014.6
2016,10,20,18,48.0,1200.0,14.0,10.1,3.1,1015.3
2016,10,20,19,48.0,1200.0,15.0,10.2,1.3,1015.5
2016,10,20,20,46.0,1200.0,16.0,10.3,1.0,1015.4
2016,10,20,21,42.0,1100.0,12.0,10.2,0.4,1015.3
2016,10,20,22,46.0,1200.0,5.0,10.2,1.9,1015.0
2016,10,20,23,49.0,1100.0,7.0,10.2,1.5,1015.1
2016,10,21,0,43.0,900.0,12.0,10.0,2.7,1014.6
2016,10,21,1,40.0,800.0,20.0,10.1,1.1,1014.4
2016,10,21,2,47.0,800.0,17.0,10.2,0.9,1014.0
2016,10,21,3,53.0,700.0,22.0,10.1,3.0,1013.7
2016,10,21,4,51.0,500.0,26.0,10.0,0.1,1013.2
2016,10,21,5,52.0,700.0,26.0,10.2,0.6,1012.8
2016,10,21,6,52.0,800.0,30.0,10.1,1.5,1013.0
2016,10,21,7,55.0,900.0,25.0,9.8,1.1,1013.2
2016,10,21,8,51.0,1000.0,16.0,9.4,1.0,1013.5
2016,10,21,9,46.0,900.0,19.0,9.5,1.2,1013.5
2016,10,21,10,45.0,900.0,19.0,9.5,1.2,1013.3
2016,10,21,11,45.0,800.0,18.0,9.9,1.0,1012.5
2016,10,21,12,48.0,900.0,12.0,10.0,0.8,1011.9
2016,10,21,13,50.0,1000.0,9.0,10.2,0.9,1010.5
2016,10,21,14,50.0,1000.0,6.0,10.2,1.0,1009.7
2016,10,21,15,48.0,1100.0,4.0,10.2,0.6,1009.3
2016,10,21,16,49.0,1200.0,2.0,10.2,1.8,1009.3
2016,10,21,17,46.0,1100.0,2.0,10.3,1.9,1009.6
2016,10,21,18,36.0,1100.0,2.0,10.1,1.9,1009.9
2016,10,21,19,31.0,900.0,2.0,10.1,2.3,1010.4
2016,10,21,20,39.0,900.0,2.0,10.1,1.2,1010.8
2016,10,21,21,36.0,1000.0,2.0,10.2,0.6,1010.6
2016,10,21,22,34.0,1000.0,2.0,10.4,1.0,1011.1
2016,10,21,23,25.0,900.0,4.0,10.6,0.3,1011.2
2016,10,22,0,16.0,800.0,5.0,10.9,0.8,1011.0
2016,10,22,1,20.0,900.0,2.0,10.8,0.9,1011.4
2016,10,22,2,22.0,800.0,2.0,10.9,1.4,1011.6
2016,10,22,3,34.0,900.0,2.0,11.0,1.0,1011.8
2016,10,22,4,30.0,900.0,2.0,11.4,2.9,1012.7
2016,10,22,5,23.0,800.0,2.0,11.9,3.0,1013.0
2016,10,22,6,18.0,800.0,2.0,12.0,2.1,1014.4
2016,10,22,7,18.0,800.0,2.0,11.9,1.5,1015.0
2016,10,22,8,20.0,800.0,5.0,12.7,1.5,1015.7
2016,10,22,9,20.0,700.0,8.0,13.3,2.1,1016.4
2016,10,22,10,20.0,600.0,17.0,14.1,3.4,1016.5
2016,10,22,11,8.0,500.0,23.0,13.9,2.5,1016.5
2016,10,22,12,7.0,500.0,27.0,14.7,2.4,1015.7
2016,10,22,13,11.0,500.0,30.0,14.5,2.3,1016.1
2016,10,22,14,11.0,500.0,29.0,14.1,2.4,1015.8
2016,10,22,15,12.0,500.0,29.0,14.0,2.2,1015.5
2016,10,22,16,11.0,400.0,30.0,13.6,1.3,1015.6
2016,10,22,17,9.0,400.0,27.0,12.8,1.7,1015.8
2016,10,22,18,11.0,500.0,24.0,12.1,1.5,1016.0
2016,10,22,19,15.0,500.0,16.0,11.6,2.3,1016.9
2016,10,22,20,17.0,500.0,14.0,10.8,1.8,1017.3
2016,10,22,21,19.0,600.0,6.0,10.3,1.7,1017.5
2016,10,22,22,16.0,500.0,15.0,10.5,2.5,1017.6
2016,10,22,23,16.0,400.0,23.0,10.125,2.4,1013.75
2016,10,23,0,14.0,400.0,22.0,10.175,1.7,1013.5
2016,10,23,1,16.0,400.0,14.0,9.88,2.1,1013.0
2016,10,23,2,19.0,400.0,5.0,9.45,1.6,1013.0
2016,10,23,3,20.0,400.0,2.0,9.033333333,1.1,1013.0
2016,10,23,4,24.0,300.0,2.0,7.5,0.2,1016.9
2016,10,23,5,25.0,500.0,2.0,6.9,0.5,1016.8
2016,10,23,6,28.0,600.0,2.0,6.5,1.1,1016.9
2016,10,23,7,23.0,600.0,2.0,6.0,0.9,1017.2
2016,10,23,8,20.0,600.0,6.0,9.4,1.4,1017.5
2016,10,23,9,19.0,600.0,16.0,9.225,1.1,1013.0
2016,10,23,10,20.0,600.0,16.0,10.225,2.5,1013.0
2016,10,23,11,24.0,600.0,18.0,11.65,1.8,1013.0
2016,10,23,12,26.0,500.0,28.0,13.5,0.8,1015.9
2016,10,23,13,27.0,500.0,32.0,14.7,0.7,1014.6
2016,10,23,14,28.0,400.0,36.0,15.0,0.9,1013.9
2016,10,23,15,32.0,400.0,40.0,13.82,1.2,1009.2
2016,10,23,16,28.0,400.0,48.0,13.6,1.7,1009.0
2016,10,23,17,37.0,500.0,49.0,13.7,1.0,1012.8
2016,10,23,18,39.0,600.0,42.0,12.78,0.7,1009.0
2016,10,23,19,43.0,700.0,16.0,12.375,1.5,1009.0
2016,10,23,20,48.0,900.0,5.0,11.8,0.7,1013.4
2016,10,23,21,56.0,1100.0,3.0,11.75,1.1,1009.0
2016,10,23,22,55.0,1000.0,4.0,11.375,0.5,1009.0
2016,10,23,23,51.0,900.0,2.0,10.7,1.6,1009.0
2016,10,24,0,56.0,900.0,2.0,9.8,1.5,1009.0
2016,10,24,1,63.0,1000.0,2.0,8.76,2.5,1008.2
2016,10,24,2,58.0,1000.0,2.0,8.266666667,2.3,1008.0
2016,10,24,3,47.0,1000.0,2.0,8.1,1.6,1008.0
2016,10,24,4,43.0,800.0,2.0,8.45,2.3,1008.0
2016,10,24,5,36.0,700.0,2.0,8.5,1.6,1008.0
2016,10,24,6,29.0,600.0,2.0,8.633333333,0.7,1008.0
2016,10,24,7,24.0,600.0,2.0,8.75,0.8,1008.0
2016,10,24,8,25.0,700.0,2.0,9.1,1.4,1011.9
2016,10,24,9,25.0,600.0,4.0,9.6,1.2,1007.75
2016,10,24,10,28.0,600.0,5.0,9.866666667,1.3,1007.0
2016,10,24,11,33.0,700.0,5.0,10.4,0.0,1006.75
2016,10,24,12,45.0,800.0,4.0,10.7,1.3,1009.9
2016,10,24,13,59.0,1100.0,3.0,10.9,1.4,1008.9
2016,10,24,14,67.0,1100.0,3.0,10.6875,0.2,1004.0
2016,10,24,15,72.0,1100.0,3.0,11.2,1.1,1007.7
2016,10,24,16,61.0,1200.0,3.0,11.0,1.3,1007.5
2016,10,24,17,69.0,1300.0,2.0,10.4,1.1,1006.9
2016,10,24,18,75.0,1400.0,2.0,9.9,0.4,1006.9
2016,10,24,19,84.0,1600.0,3.0,9.62,1.4,1003.0
2016,10,24,20,114.0,1700.0,2.0,10.2,1.0,1007.1
2016,10,24,21,112.0,1700.0,2.0,9.18,1.9,1003.0
2016,10,24,22,89.0,1400.0,2.0,8.65,1.0,1003.0
2016,10,24,23,78.0,1400.0,2.0,7.7,1.6,1003.0
2016,10,25,0,69.0,1200.0,2.0,7.08,1.7,1003.0
2016,10,25,1,62.0,1000.0,2.0,6.6,1.1,1003.0
2016,10,25,2,59.0,1300.0,2.0,6.2,0.8,1002.666667
2016,10,25,3,64.0,1100.0,2.0,5.88,1.4,1002.0
2016,10,25,4,61.0,800.0,3.0,5.775,1.8,1001.5
2016,10,25,5,56.0,1000.0,2.0,5.1,1.0,1006.6
2016,10,25,6,57.0,1300.0,2.0,5.1,0.0,1002.4
2016,10,25,7,59.0,1400.0,3.0,4.633333333,1.0,1003.0
2016,10,25,8,59.0,1400.0,3.0,7.4,0.7,1007.9
2016,10,25,9,70.0,1300.0,3.0,8.066666667,0.7,1004.0
2016,10,25,10,79.0,1300.0,5.0,10.625,1.0,1003.75
2016,10,25,11,89.0,1400.0,6.0,13.6,0.5,1007.5
2016,10,25,12,93.0,1300.0,7.0,15.4,2.7,1006.8
2016,10,25,13,94.0,1200.0,14.0,16.6,2.0,1005.6
2016,10,25,14,97.0,1100.0,18.0,17.2,2.1,1004.8
2016,10,25,15,105.0,1200.0,19.0,17.4,2.7,1004.5
2016,10,25,16,106.0,1100.0,25.0,16.74,1.8,1000.8
2016,10,25,17,117.0,1200.0,14.0,15.6,1.6,1001.0
2016,10,25,18,128.0,1400.0,3.0,13.75,1.4,1001.75
2016,10,25,19,114.0,1400.0,2.0,12.3,1.4,1002.333333
2016,10,25,20,129.0,1500.0,2.0,12.8,0.8,1007.7
2016,10,25,21,140.0,1600.0,2.0,10.9,2.8,1004.0
2016,10,25,22,150.0,2000.0,3.0,10.48,0.9,1004.8
2016,10,25,23,135.0,2100.0,3.0,9.6,2.3,1005.666667
2016,10,26,0,125.0,2000.0,3.0,9.82,1.4,1006.0
2016,10,26,1,110.0,1600.0,2.0,10.9,4.0,1006.25
2016,10,26,2,118.0,1600.0,2.0,12.45,1.9,1007.0
2016,10,26,3,116.0,1900.0,2.0,11.125,2.5,1007.0
2016,10,26,4,121.0,1900.0,2.0,10.575,1.5,1007.0
2016,10,26,5,102.0,1700.0,2.0,10.35,1.9,1007.5
2016,10,26,6,70.0,1000.0,2.0,11.3,3.7,1008.0
2016,10,26,7,51.0,900.0,2.0,12.5,0.7,1008.5
2016,10,26,8,30.0,700.0,6.0,11.1,2.1,1016.3
2016,10,26,9,4.0,500.0,17.0,11.6,1.6,1012.75
2016,10,26,10,11.0,500.0,22.0,12.75,1.5,1013.75
2016,10,26,11,8.0,300.0,30.0,14.375,2.4,1014.0
2016,10,26,12,14.0,300.0,43.0,16.4,1.8,1017.9
2016,10,26,13,11.0,400.0,48.0,17.1,1.5,1016.9
2016,10,26,14,16.0,500.0,47.0,17.5,1.9,1016.1
2016,10,26,15,37.0,900.0,44.0,16.53333333,2.6,1012.0
2016,10,26,16,43.0,800.0,35.0,15.4,3.9,1012.0
2016,10,26,17,28.0,600.0,25.0,13.375,3.7,1013.0
2016,10,26,18,30.0,800.0,15.0,12.06666667,3.0,1013.0
2016,10,26,19,34.0,900.0,3.0,11.5,1.8,1014.0
2016,10,26,20,34.0,800.0,2.0,11.35,3.0,1015.0
2016,10,26,21,35.0,800.0,2.0,11.175,3.7,1015.5
2016,10,26,22,35.0,700.0,6.0,11.6,3.7,1016.0
2016,10,26,23,36.0,800.0,4.0,11.4,1.6,1016.0
2016,10,27,0,36.0,700.0,2.0,11.15,2.7,1016.0
2016,10,27,1,32.0,700.0,2.0,10.9,3.1,1016.0
2016,10,27,2,31.0,700.0,2.0,10.6,2.9,1016.333333
2016,10,27,3,27.0,600.0,2.0,10.15,2.0,1016.25
2016,10,27,4,25.0,500.0,4.0,9.78,2.6,1016.0
2016,10,27,5,22.0,600.0,2.0,9.6,2.3,1015.0
2016,10,27,6,26.0,600.0,2.0,9.46,1.7,1015.0
2016,10,27,7,23.0,600.0,2.0,9.275,1.0,1015.0
2016,10,27,8,24.0,600.0,2.0,9.8,1.7,1020.3
2016,10,27,9,25.0,800.0,3.0,9.45,1.3,1016.0
2016,10,27,10,31.0,900.0,3.0,9.56,1.2,1016.0
2016,10,27,11,34.0,1000.0,3.0,9.575,1.9,1015.75
2016,10,27,12,38.0,1000.0,3.0,9.45,1.1,1014.75
2016,10,27,13,36.0,900.0,5.0,8.2,1.7,1017.9
2016,10,27,14,36.0,1000.0,4.0,7.8,1.2,1017.7
2016,10,27,15,41.0,1100.0,4.0,7.425,1.0,1013.0
2016,10,27,16,39.0,1200.0,3.0,7.44,1.3,1013.0
2016,10,27,17,44.0,1300.0,2.0,7.35,1.5,1013.0
2016,10,27,18,44.0,1400.0,2.0,7.433333333,2.0,1013.666667
2016,10,27,19,34.0,1200.0,2.0,7.8,1.9,1014.4
2016,10,27,20,35.0,1200.0,2.0,8.033333333,1.7,1015.0
2016,10,27,21,35.0,1300.0,2.0,8.025,1.3,1015.0
2016,10,27,22,22.0,1000.0,2.0,7.9,1.3,1015.0
2016,10,27,23,18.0,1000.0,2.0,7.666666667,1.8,1015.0
2016,10,28,0,18.0,900.0,2.0,7.975,2.4,1015.0
2016,10,28,1,14.0,800.0,5.0,7.9,0.8,1015.0
2016,10,28,2,19.0,800.0,3.0,6.6,1.0,1019.2
2016,10,28,3,14.0,600.0,20.0,5.2,1.2,1018.6
2016,10,28,4,6.0,300.0,40.0,5.8,1.3,1018.8
2016,10,28,5,13.0,600.0,15.0,4.3,0.6,1019.6
2016,10,28,6,12.0,700.0,13.0,4.2,1.1,1019.4
2016,10,28,7,3.0,400.0,37.0,4.4,1.1,1020.7
2016,10,28,8,3.0,400.0,39.0,9.9,4.0,1022.0
2016,10,28,9,6.0,400.0,36.0,9.2,4.4,1023.0
2016,10,28,10,8.0,500.0,32.0,9.6,2.7,1023.6
2016,10,28,11,10.0,500.0,34.0,10.6,3.1,1023.6
2016,10,28,12,9.0,400.0,41.0,12.3,4.5,1023.2
2016,10,28,13,6.0,300.0,54.0,12.3,5.4,1022.6
2016,10,28,14,9.0,300.0,54.0,12.6,4.8,1021.9
2016,10,28,15,6.0,300.0,53.0,11.9,4.7,1022.2
2016,10,28,16,8.0,300.0,51.0,10.9,2.8,1022.2
2016,10,28,17,4.0,300.0,49.0,10.3,2.9,1022.6
2016,10,28,18,7.0,400.0,48.0,9.4,2.5,1023.4
2016,10,28,19,8.0,400.0,2.0,8.5,1.8,1024.1
2016,10,28,20,15.0,400.0,2.0,7.5,1.0,1024.7
2016,10,28,21,27.0,700.0,2.0,7.8,1.2,1024.7
2016,10,28,22,30.0,900.0,2.0,6.4,0.9,1025.5
2016,10,28,23,61.0,1300.0,2.0,4.8,0.6,1025.5
2016,10,29,0,85.0,1500.0,2.0,3.3,0.4,1025.4
2016,10,29,1,47.0,1600.0,2.0,1.9,0.6,1025.4
2016,10,29,2,30.0,1100.0,2.0,1.3,1.5,1025.5
2016,10,29,3,7.0,400.0,2.0,1.5,0.5,1025.5
2016,10,29,4,22.0,500.0,2.0,0.3,1.1,1025.3
2016,10,29,5,15.0,600.0,2.0,-0.1,1.0,1025.8
2016,10,29,6,13.0,600.0,2.0,-1.3,0.6,1026.0
2016,10,29,7,12.0,700.0,2.0,-0.8,0.3,1026.0
2016,10,29,8,19.0,1000.0,2.0,1.4,0.1,1026.4
2016,10,29,9,21.0,900.0,2.0,5.4,1.0,1026.3
2016,10,29,10,26.0,700.0,2.0,7.9,0.9,1026.0
2016,10,29,11,23.0,633.3333333333334,10.25,9.6,2.5,1025.0
2016,10,29,12,34.0,566.6666666666666,18.5,11.1,3.1,1023.7
2016,10,29,13,33.0,500.0,26.75,11.9,4.1,1022.4
2016,10,29,14,26.0,700.0,35.0,12.2,4.6,1021.1
2016,10,29,15,27.0,700.0,36.0,12.6,3.5,1020.5
2016,10,29,16,24.0,600.0,39.0,11.5,5.6,1019.8
2016,10,29,17,25.0,600.0,36.0,10.8,3.4,1019.4
2016,10,29,18,30.0,700.0,23.0,10.1,3.8,1019.4
2016,10,29,19,37.0,900.0,11.0,8.6,1.6,1019.6
2016,10,29,20,46.0,900.0,5.0,7.4,1.1,1019.5
2016,10,29,21,47.0,900.0,6.0,6.2,1.1,1019.3
2016,10,29,22,45.0,1000.0,5.0,3.5,1.0,1019.0
2016,10,29,23,48.0,1000.0,2.0,5.5,1.6,1018.6
2016,10,30,0,53.0,1000.0,2.0,3.3,0.9,1018.2
2016,10,30,1,58.0,1000.0,2.0,1.8,1.0,1017.7
2016,10,30,2,56.0,1000.0,2.0,1.4,0.7,1017.3
2016,10,30,3,53.0,1100.0,2.0,1.1,0.3,1016.7
2016,10,30,4,53.0,1400.0,2.0,0.7,0.5,1016.3
2016,10,30,5,56.0,1300.0,2.0,0.3,0.4,1016.0
2016,10,30,6,58.0,1400.0,2.0,0.8,0.5,1015.8
2016,10,30,7,67.0,1600.0,2.0,0.5,0.4,1015.8
2016,10,30,8,58.0,1600.0,2.0,2.0,0.3,1016.4
2016,10,30,9,66.0,1600.0,3.0,5.7,0.7,1017.2
2016,10,30,10,70.0,1300.0,6.0,7.2,1.7,1017.3
2016,10,30,11,71.0,1200.0,9.0,8.5,1.3,1017.5
2016,10,30,12,71.0,1300.0,9.0,8.5,2.2,1016.8
2016,10,30,13,81.0,1300.0,10.0,9.7,2.6,1016.1
2016,10,30,14,83.0,1300.0,11.0,10.6,2.7,1016.1
2016,10,30,15,50.0,900.0,25.0,10.0,6.3,1017.2
2016,10,30,16,12.0,500.0,40.0,9.4,5.3,1018.3
2016,10,30,17,7.0,500.0,45.0,9.6,4.5,1019.3
2016,10,30,18,8.0,500.0,45.0,8.3,2.3,1020.6
2016,10,30,19,5.0,500.0,41.0,8.0,3.4,1022.5
2016,10,30,20,8.0,600.0,32.0,7.3,2.1,1023.9
2016,10,30,21,15.0,600.0,27.0,6.7,6.3,1024.8
2016,10,30,22,3.0,500.0,35.0,5.9,6.9,1025.9
2016,10,30,23,5.0,500.0,37.0,4.6,4.3,1026.8
2016,10,31,0,6.0,400.0,39.0,3.5,5.2,1027.1
2016,10,31,1,4.0,400.0,35.0,2.5,4.0,1027.9
2016,10,31,2,3.0,400.0,23.0,1.7,5.1,1028.8
2016,10,31,3,7.0,200.0,22.0,1.1,5.4,1029.6
2016,10,31,4,3.0,100.0,30.0,0.3,4.7,1029.9
2016,10,31,5,3.0,200.0,32.0,-0.1,3.9,1030.4
2016,10,31,6,6.0,200.0,35.0,-0.4,4.7,1030.9
2016,10,31,7,5.0,300.0,31.0,-0.7,3.9,1031.5
2016,10,31,8,9.0,400.0,27.0,0.2,2.9,1032.2
2016,10,31,9,5.0,400.0,33.0,1.5,4.0,1032.4
2016,10,31,10,7.0,300.0,36.0,2.8,3.6,1031.8
2016,10,31,11,7.0,300.0,40.0,3.9,4.5,1030.9
2016,10,31,12,8.0,300.0,44.0,5.1,4.0,1029.8
2016,10,31,13,13.0,200.0,49.0,6.3,3.0,1028.5
2016,10,31,14,6.0,200.0,50.0,6.4,3.3,1027.8
2016,10,31,15,7.0,200.0,50.0,6.4,4.0,1027.6
2016,10,31,16,8.0,200.0,50.0,5.5,3.4,1027.6
2016,10,31,17,11.0,300.0,46.0,5.0,3.9,1027.7
2016,10,31,18,17.0,400.0,40.0,4.1,1.9,1028.3
2016,10,31,19,19.0,400.0,31.0,4.0,2.9,1028.6
2016,10,31,20,30.0,600.0,22.0,3.5,2.0,1029.1
2016,10,31,21,35.0,800.0,5.0,1.8,2.0,1029.1
2016,10,31,22,30.0,700.0,13.0,3.0,2.6,1029.5
2016,10,31,23,25.0,800.0,10.0,0.1,1.7,1029.7
2016,11,1,0,33.0,1200.0,4.0,-2.2,0.2,1029.6
2016,11,1,1,33.0,1000.0,3.0,-3.3,0.4,1029.5
2016,11,1,2,21.0,800.0,2.0,-3.5,0.7,1029.3
2016,11,1,3,25.0,800.0,2.0,-3.7,0.5,1029.1
2016,11,1,4,17.0,800.0,2.0,-4.1,0.9,1028.7
2016,11,1,5,15.0,700.0,6.0,-4.8,1.1,1028.5
2016,11,1,6,12.0,500.0,17.0,-5.1,0.8,1028.7
2016,11,1,7,17.0,800.0,3.0,-5.2,0.4,1028.7
2016,11,1,8,19.0,900.0,4.0,-2.2,0.8,1028.9
2016,11,1,9,18.0,800.0,9.0,2.5,1.0,1028.9
2016,11,1,10,25.0,700.0,11.0,5.3,1.3,1028.2
2016,11,1,11,48.0,700.0,21.0,5.2,2.1,1027.6
2016,11,1,12,46.0,600.0,29.0,5.8,2.2,1026.4
2016,11,1,13,56.0,600.0,36.0,6.9,2.9,1025.2
2016,11,1,14,74.0,700.0,44.0,7.4,2.6,1024.0
2016,11,1,15,66.0,700.0,43.0,7.8,2.6,1023.2
2016,11,1,16,65.0,700.0,41.0,7.2,2.1,1022.8
2016,11,1,17,64.0,700.0,33.0,6.5,2.0,1022.5
2016,11,1,18,70.0,800.0,23.0,5.7,1.8,1022.5
2016,11,1,19,76.0,900.0,18.0,4.9,0.7,1023.2
2016,11,1,20,85.0,1000.0,7.0,5.0,2.1,1023.1
2016,11,1,21,90.0,1100.0,5.0,2.6,0.9,1023.2
2016,11,1,22,102.0,1400.0,3.0,0.6,1.0,1023.2
2016,11,1,23,104.0,1500.0,4.0,-0.4,0.4,1022.8
2016,11,2,0,90.0,1500.0,3.0,-0.3,0.5,1022.5
2016,11,2,1,88.0,1300.0,3.0,-1.2,0.4,1022.0
2016,11,2,2,85.0,1400.0,2.0,0.2,0.6,1021.5
2016,11,2,3,77.0,1000.0,2.0,0.7,0.4,1020.8
2016,11,2,4,82.0,1000.0,4.0,1.0,0.6,1020.5
2016,11,2,5,84.0,1100.0,3.0,0.3,0.6,1020.2
2016,11,2,6,86.0,1500.0,3.0,-1.2,1.0,1019.8
2016,11,2,7,93.0,1700.0,4.0,-1.4,0.8,1019.7
2016,11,2,8,93.0,2000.0,5.0,0.6,0.9,1019.8
2016,11,2,9,92.0,1600.0,6.0,4.6,0.9,1020.0
2016,11,2,10,94.0,1300.0,10.0,6.2,1.0,1019.6
2016,11,2,11,99.0,1400.0,11.0,7.9,1.5,1019.1
2016,11,2,12,99.0,1300.0,17.0,9.7,1.8,1018.2
2016,11,2,13,109.0,1200.0,35.0,11.1,3.1,1017.0
2016,11,2,14,107.0,1200.0,22.0,11.8,2.9,1016.0
2016,11,2,15,113.0,1200.0,29.0,12.3,2.2,1015.9
2016,11,2,16,115.0,1200.0,28.0,11.2,2.0,1015.9
2016,11,2,17,114.0,1200.0,24.0,9.5,1.5,1015.9
2016,11,2,18,123.0,1400.0,9.0,7.8,0.9,1016.0
2016,11,2,19,142.0,1100.0,4.0,6.9,0.9,1016.1
